Budget,Gross,Release Date,Runtime,Rating,Rating Count,Net Profit,ROI,MPAA Rating_G,MPAA Rating_PG,MPAA Rating_PG-13,MPAA Rating_R,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_Thriller,Genre_War,Genre_Western
180000000.0,748806957.0,12,143.0,6.9,345525.0,568806957.0,3.16003865,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207000000.0,550000000.0,12,187.0,7.2,372684.0,343000000.0,1.6570048309178744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,261572744.0,11,82.0,7.3,336918.0,243572744.0,13.531819111111112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000000.0,326551094.0,6,109.0,6.9,346453.0,291551094.0,8.330031257142856,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45000000.0,178262620.0,4,83.0,5.0,108367.0,133262620.0,2.961391555555556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52000000.0,204999686.0,6,106.0,5.8,119027.0,152999686.0,2.9423016538461537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55000000.0,307077295.0,12,117.0,8.0,414068.0,252077295.0,4.583223545454546,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70000000.0,154937680.0,12,134.0,6.5,65268.0,84937680.0,1.2133954285714286,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72500000.0,162966177.0,8,116.0,6.6,157099.0,90466177.0,1.2478093379310344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000000.0,660940780.0,3,91.0,6.8,240160.0,580940780.0,7.26175975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000.0,343397247.0,4,83.0,6.7,150380.0,263397247.0,3.2924655875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82500000.0,237681299.0,6,107.0,6.4,288262.0,155181299.0,1.8809854424242425,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90000000.0,289847354.0,10,151.0,8.5,1101383.0,199847354.0,2.2205261555555555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000000.0,384335608.0,11,108.0,6.4,160365.0,284335608.0,2.84335608,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000.0,574480841.0,10,108.0,6.4,292901.0,464480841.0,4.2225531,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120000000.0,461983149.0,6,117.0,7.1,338715.0,341983149.0,2.849859575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,767820459.0,5,149.0,6.6,378434.0,642820459.0,5.142563672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000.0,397850012.0,5,126.0,6.9,311936.0,247850012.0,1.6523334133333334,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,599045960.0,11,144.0,8.0,546930.0,449045960.0,2.9936397333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200000000.0,1065659812.0,6,151.0,7.3,622392.0,865659812.0,4.32829906,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000000.0,459359555.0,5,104.0,6.7,461302.0,249359555.0,1.1874264523809523,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000000.0,391081192.0,6,154.0,6.0,262915.0,121081192.0,0.4484488592592592,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000.0,231411584.0,12,96.0,7.4,471466.0,223911584.0,29.854877866666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000000.0,219076518.0,6,129.0,6.9,335994.0,189076518.0,6.3025506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60000000.0,253625427.0,3,100.0,5.8,110340.0,193625427.0,3.22709045,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60000000.0,454161935.0,3,155.0,8.1,681249.0,394161935.0,6.569365583333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000.0,361366633.0,12,92.0,5.2,71035.0,301366633.0,5.022777216666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70000000.0,442824138.0,8,115.0,8.0,584584.0,372824138.0,5.326059114285714,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000.0,527068851.0,7,87.0,7.3,296295.0,452068851.0,6.02758468,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85000000.0,340487652.0,11,107.0,7.0,167752.0,255487652.0,3.005737082352941,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000000.0,266465037.0,11,157.0,7.8,372553.0,166465037.0,1.66465037,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110000000.0,383531464.0,6,128.0,7.1,375083.0,273531464.0,2.486649672727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130000000.0,289047763.0,6,92.0,5.6,241962.0,159047763.0,1.2234443307692309,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,457363168.0,12,124.0,6.5,208233.0,327363168.0,2.5181782153846157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140000000.0,258022233.0,8,91.0,6.2,144312.0,118022233.0,0.84301595,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,623722818.0,6,111.0,8.0,594171.0,473722818.0,3.15815212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,709709780.0,6,144.0,7.0,575579.0,559709780.0,3.7313985333333335,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,938212738.0,6,138.0,7.5,465046.0,788212738.0,5.254751586666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150000000.0,585349010.0,12,101.0,7.2,645359.0,435349010.0,2.902326733333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160000000.0,798958165.0,5,93.0,6.0,261818.0,638958165.0,3.99348853125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258000000.0,890871626.0,5,139.0,6.2,470900.0,632871626.0,2.4529907984496124,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000000.0,961000000.0,5,169.0,7.1,565402.0,661000000.0,2.203333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,377910544.0,5,120.0,8.0,758215.0,362910544.0,24.194036266666668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33000000.0,269958228.0,12,116.0,8.1,681249.0,236958228.0,7.180552363636363,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37000000.0,392616625.0,11,122.0,5.2,400765.0,355616625.0,9.611260135135137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52000000.0,609841637.0,7,108.0,6.4,198801.0,557841637.0,10.72772378846154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000000.0,247800000.0,12,115.0,4.7,252223.0,187800000.0,3.13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000.0,415252786.0,5,145.0,5.6,111683.0,350252786.0,5.3885044,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000.0,258270008.0,6,110.0,6.7,345360.0,183270008.0,2.4436001066666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000.0,230685453.0,6,110.0,6.5,192963.0,150685453.0,1.8835681625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85000000.0,297138014.0,3,88.0,6.8,123219.0,212138014.0,2.4957413411764704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,631744560.0,6,90.0,7.5,390478.0,501744560.0,3.8595735384615386,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,585174222.0,4,126.0,7.9,885440.0,445174222.0,3.179815871428572,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,163712074.0,6,114.0,6.7,410953.0,13712074.0,0.0914138266666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,624029371.0,7,92.0,6.4,420160.0,474029371.0,3.1601958066666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150000000.0,603900354.0,10,89.0,6.6,189290.0,453900354.0,3.02600236,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,333932083.0,11,166.0,7.8,549809.0,183932083.0,1.2262138866666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180000000.0,533300000.0,6,97.0,7.6,429384.0,353300000.0,1.9627777777777775,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185000000.0,786636033.0,5,122.0,6.1,400210.0,601636033.0,3.2520866648648648,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185000000.0,1004558444.0,7,152.0,9.0,2127228.0,819558444.0,4.430045643243243,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,586090727.0,10,106.0,6.6,382597.0,386090727.0,1.930453635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000000.0,419651413.0,5,150.0,6.5,182624.0,194651413.0,0.8651173911111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25000000.0,226800000.0,1,90.0,7.6,473121.0,201800000.0,8.072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26000000.0,183293131.0,1,91.0,5.2,97379.0,157293131.0,6.049735807692308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29000000.0,309208309.0,11,129.0,7.6,272556.0,280208309.0,9.66235548275862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000.0,459270619.0,6,100.0,7.7,681246.0,424270619.0,12.122017685714283,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000.0,317375031.0,6,108.0,6.7,277605.0,277375031.0,6.934375775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000000.0,709827462.0,3,130.0,4.7,252223.0,659827462.0,13.19654924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75000000.0,443140005.0,12,88.0,4.5,40285.0,368140005.0,4.9085334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85000000.0,363200000.0,4,107.0,8.8,1888105.0,278200000.0,3.272941176470588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90000000.0,886686817.0,6,94.0,6.9,208859.0,796686817.0,8.852075744444445,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90000000.0,524028679.0,12,128.0,7.6,556227.0,434028679.0,4.822540877777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000.0,373062864.0,4,107.0,6.6,445334.0,223062864.0,1.48708576,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,385680446.0,5,127.0,7.9,561041.0,235680446.0,1.5712029733333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000.0,413106170.0,5,105.0,6.0,164438.0,263106170.0,1.7540411333333332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,836297228.0,6,150.0,6.0,369460.0,686297228.0,4.575314853333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000.0,381509870.0,3,94.0,7.7,374981.0,206509870.0,1.1800564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000.0,735099082.0,5,96.0,8.2,867393.0,560099082.0,3.200566182857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000.0,302469017.0,8,118.0,5.8,192848.0,127469017.0,0.7283943828571429,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,769653595.0,10,158.0,4.3,28949.0,569653595.0,2.848267975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,933959197.0,7,153.0,7.6,429384.0,683959197.0,2.735836788,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000000.0,414211549.0,9,118.0,8.0,603556.0,399211549.0,26.614103266666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000000.0,252276927.0,12,110.0,7.6,289841.0,214276927.0,5.6388665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000.0,357852395.0,6,140.0,6.2,149538.0,317852395.0,7.946309875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68000000.0,698491347.0,6,124.0,5.0,215110.0,630491347.0,9.271931573529413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69000000.0,543513985.0,7,95.0,7.6,473121.0,474513985.0,6.877014275362319,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000.0,294804195.0,2,138.0,8.1,1033626.0,214804195.0,2.6850524375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000000.0,271430189.0,6,102.0,5.9,214850.0,191430189.0,2.3928773625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,310650585.0,12,98.0,5.5,100845.0,210650585.0,2.10650585,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,493200000.0,4,108.0,5.8,260054.0,368200000.0,2.9456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130000000.0,321887208.0,10,95.0,7.2,212563.0,191887208.0,1.4760554461538462,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,318502923.0,6,103.0,4.1,139750.0,168502923.0,1.12335282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000000.0,825532764.0,7,148.0,8.8,1888105.0,665532764.0,4.159579775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,494878759.0,3,98.0,8.1,624128.0,329878759.0,1.999265206060606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,752600867.0,5,93.0,6.3,171513.0,587600867.0,3.561217375757576,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170000000.0,400000000.0,12,125.0,6.9,545814.0,230000000.0,1.3529411764705883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000.0,1025491110.0,3,108.0,6.4,364339.0,825491110.0,4.12745555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200000000.0,623933331.0,4,124.0,7.0,675501.0,423933331.0,2.119666655,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,1066969703.0,6,103.0,8.3,705408.0,866969703.0,4.334848515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,954305868.0,10,146.0,7.7,436403.0,704305868.0,2.817223472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260000000.0,591794936.0,11,100.0,7.7,374981.0,331794936.0,1.2761343692307692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,124272124.0,8,146.0,8.1,399843.0,99272124.0,3.97088496,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32500000.0,288383523.0,4,125.0,6.8,253501.0,255883523.0,7.8733391692307695,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75000000.0,342695435.0,12,87.0,4.3,28949.0,267695435.0,3.569272466666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000000.0,254455986.0,5,102.0,6.4,440120.0,174455986.0,2.180699825,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90000000.0,484635760.0,4,96.0,6.9,194794.0,394635760.0,4.384841777777778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93000000.0,482860185.0,8,105.0,7.6,478465.0,389860185.0,4.192045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110000000.0,712171856.0,3,117.0,4.9,211592.0,602171856.0,5.4742896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000000.0,563749323.0,7,103.0,5.4,78902.0,453749323.0,4.124993845454545,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,626137675.0,4,130.0,7.3,335531.0,501137675.0,4.0091014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,1342000000.0,7,130.0,8.1,706836.0,1217000000.0,9.736,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125000000.0,334615000.0,11,129.0,7.5,399957.0,209615000.0,1.67692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130000000.0,555000000.0,12,130.0,7.8,727724.0,425000000.0,3.269230769230769,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,370569774.0,7,124.0,6.9,687208.0,230569774.0,1.646926957142857,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000000.0,694713380.0,12,133.0,7.4,434810.0,549713380.0,3.7911267586206896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150000000.0,449326618.0,4,115.0,7.0,700777.0,299326618.0,1.9955107866666664,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,665692281.0,5,91.0,7.2,234612.0,515692281.0,3.43794854,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195000000.0,1123746996.0,6,154.0,6.2,370672.0,928746996.0,4.762805107692308,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,559852396.0,6,106.0,6.1,144174.0,359852396.0,1.79926198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380000000.0,1045713802.0,5,136.0,6.6,455211.0,665713802.0,1.7518784263157894,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000.0,376141306.0,9,91.0,6.2,276940.0,331141306.0,7.358695688888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50000000.0,549368315.0,6,106.0,6.9,545814.0,499368315.0,9.9873663,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61000000.0,441800000.0,12,158.0,7.5,527284.0,380800000.0,6.242622950819672,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000.0,275293450.0,11,149.0,7.3,232227.0,210293450.0,3.235283846153846,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70000000.0,348840316.0,3,86.0,6.4,91777.0,278840316.0,3.9834330857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000.0,691210692.0,3,142.0,7.2,805367.0,616210692.0,8.21614256,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000000.0,358375603.0,9,91.0,7.1,208916.0,273375603.0,3.2161835647058825,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95000000.0,877244782.0,6,88.0,6.6,179430.0,782244782.0,8.2341556,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,425368238.0,12,165.0,8.4,1246157.0,325368238.0,3.25368238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000000.0,829000000.0,11,115.0,5.5,218357.0,709000000.0,5.908333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145000000.0,746921274.0,6,93.0,6.8,150894.0,601921274.0,4.1511812,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,471222889.0,11,108.0,7.7,354202.0,306222889.0,1.855896296969697,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170000000.0,396600000.0,5,127.0,6.1,262152.0,226600000.0,1.3329411764705883,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185000000.0,538983207.0,6,93.0,7.1,346490.0,353983207.0,1.9134227405405408,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,1108561013.0,10,143.0,7.7,599462.0,908561013.0,4.542805065,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000000.0,752215857.0,6,136.0,6.9,534526.0,537215857.0,2.4986784046511628,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000000.0,1519557910.0,4,143.0,8.0,1205002.0,1299557910.0,5.907081409090909,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000000.0,624026776.0,5,106.0,6.8,317807.0,399026776.0,1.7734523377777778,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,1084939099.0,7,165.0,8.4,1418253.0,834939099.0,3.339756396,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,1021103568.0,11,169.0,7.8,727724.0,771103568.0,3.084414272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13000000.0,318000141.0,7,112.0,7.5,410378.0,305000141.0,23.46154930769231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000000.0,173965010.0,2,111.0,5.7,117864.0,138965010.0,3.970428857142857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37000000.0,270000000.0,8,110.0,7.7,685903.0,233000000.0,6.297297297297297,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000.0,251171807.0,12,138.0,7.2,424472.0,211171807.0,5.279295175,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43000000.0,158674180.0,6,117.0,6.6,155514.0,115674180.0,2.690097209302325,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76000000.0,970761885.0,6,98.0,7.4,350582.0,894761885.0,11.77318269736842,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105000000.0,351040419.0,5,143.0,7.3,442728.0,246040419.0,2.343242085714285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105000000.0,716392705.0,9,91.0,7.7,724258.0,611392705.0,5.822787666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130000000.0,847423452.0,11,146.0,7.5,583523.0,717423452.0,5.518641938461538,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,585178928.0,3,98.0,7.2,180043.0,450178928.0,3.3346587259259257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,1274219009.0,11,102.0,7.5,527284.0,1124219009.0,7.494793393333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170000000.0,644571402.0,10,112.0,6.9,556094.0,474571402.0,2.7915964823529413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000000.0,467365246.0,5,132.0,7.7,449458.0,277365246.0,1.4598170842105265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000.0,1215439994.0,4,130.0,7.2,710052.0,1015439994.0,5.07719997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,531865000.0,6,116.0,7.0,564082.0,331865000.0,1.659325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000.0,743559607.0,6,104.0,7.3,299133.0,543559607.0,2.717798035,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225000000.0,662845518.0,6,143.0,7.1,657937.0,437845518.0,1.94598008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,958400000.0,12,161.0,7.8,573246.0,708400000.0,2.8336,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18000000.0,268157400.0,5,96.0,6.3,270504.0,250157400.0,13.897633333333332,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000000.0,188441614.0,6,112.0,7.0,325958.0,138441614.0,2.76883228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58800000.0,542307423.0,12,133.0,7.3,409597.0,483507423.0,8.222915357142858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60000000.0,469160692.0,2,100.0,7.8,309295.0,409160692.0,6.8193448666666665,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61000000.0,369330363.0,10,145.0,8.1,782252.0,308330363.0,5.054596114754099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85000000.0,288747895.0,3,139.0,6.7,405233.0,203747895.0,2.3970340588235293,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,477200000.0,8,101.0,5.8,194073.0,352200000.0,2.8176,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000.0,752100229.0,11,123.0,6.6,386742.0,627100229.0,5.016801832,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000000.0,609123048.0,6,102.0,7.8,285394.0,464123048.0,3.200848606896552,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160000000.0,529076069.0,5,123.0,6.4,359438.0,369076069.0,2.30672543125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165000000.0,652105443.0,10,102.0,7.8,380953.0,487105443.0,2.9521542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,675120017.0,11,169.0,8.6,1343549.0,510120017.0,3.0916364666666665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170000000.0,714766572.0,3,136.0,7.7,685903.0,544766572.0,3.2045092470588235,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
